Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
53,8,,Random2,DISCARD,pass,0.0,[ 7.  8.  8.  8. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,8,,DQL_ATK,DISCARD,pass,0.0,[5. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,9,,Random0,DISCARD,C8;Q2;J0,0.0,[ 5.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
53,9,,Random1,DISCARD,pass,0.0,[ 5.  8.  8.  8.  9.  9. 10. 11. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,9,,Random2,DISCARD,pass,0.0,[ 7.  8.  8.  8. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,9,,DQL_ATK,DISCARD,pass,0.0,[5. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,10,,Random0,DISCARD,C10;Q1;J0,0.0,[ 5.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
53,10,,Random1,DISCARD,C8;Q1;J1,0.0,[ 5.  8.  8.  9.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C5;Q1;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'C8;Q3;J0', 'C8;Q3;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C9;Q2;J0', 'C9;Q2;J1', 'pass']",,,,
53,10,,Random2,DISCARD,pass,0.0,[ 7.  8.  8.  8. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,10,,DQL_ATK,DISCARD,pass,0.0,[5. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,10,,Random0,DISCARD,pass,0.0,[ 5.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,,,Random1,DECLARE_PIZZA,,,,,,,,,,
53,11,,Random1,DISCARD,C9;Q1;J0,0.0,[ 5.  8.  8.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
53,11,,Random2,DISCARD,C8;Q3;J0,0.0,[ 7. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
53,11,,DQL_ATK,DISCARD,pass,0.0,[5. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,11,,Random0,DISCARD,pass,0.0,[ 5.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,11,,Random1,DISCARD,pass,0.0,[ 5.  8.  8.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random2,DECLARE_PIZZA,,,,,,,,,,
53,12,,Random2,DISCARD,C11;Q2;J0,0.0,[ 7. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
53,12,,DQL_ATK,DISCARD,C9;Q2;J0,0.0,[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q2;J0', 'pass']",,,,
53,12,,Random0,DISCARD,pass,0.0,[ 5.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,12,,Random1,DISCARD,C8;Q2;J0,0.0,[ 5.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q2;J0', 'pass']",,,,
53,12,,Random2,DISCARD,pass,0.0,[ 7. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,12,,DQL_ATK,DISCARD,pass,0.0,[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random1,DECLARE_PIZZA,,,,,,,,,,
53,13,,Random1,DISCARD,C11;Q1;J0,0.0,[ 5.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
53,13,,Random2,DISCARD,C7;Q1;J0,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
53,13,,DQL_ATK,DISCARD,C5;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'pass']",,,,
53,13,,Random0,DISCARD,pass,0.0,[ 5.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,13,,Random1,DISCARD,pass,0.0,[ 5.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,13,,Random2,DISCARD,pass,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
53,14,,Random0,DISCARD,C11;Q1;J0,0.0,[ 5.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
53,14,,Random1,DISCARD,C5;Q1;J0,0.0,[ 9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
53,14,,Random2,DISCARD,pass,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,14,,Random0,DISCARD,pass,0.0,[ 5.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random1,DECLARE_PIZZA,,,,,,,,,,
53,15,,Random1,DISCARD,C9;Q1;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
53,15,,Random2,DISCARD,pass,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,15,,Random0,DISCARD,C5;Q1;J0,0.0,[ 9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'pass']",,,,
53,15,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,16,,Random0,DISCARD,C9;Q1;J0,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
53,16,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,16,,Random2,DISCARD,pass,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,17,,Random0,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'pass']",,,,
53,17,,Random1,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
53,17,,Random2,DISCARD,pass,0.0,[10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,,,Random1,DECLARE_PIZZA,,,,,,,,,,
53,17,,SYSTEM,END_MATCH,,,,,,,"{'Random0': 'dishwasher', 'Random1': 'souschef', 'Random2': 'waiter', 'DQL_ATK': 'chef'}","{'DQL_ATK': 3, 'Random0': 2, 'Random1': 1, 'Random2': 0}","{'Random0': 131, 'Random1': 137, 'Random2': 122, 'DQL_ATK': 210}",
53,0,,SYSTEM,DEAL_CARDS,,,"[[5, 5, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12], [2, 4, 4, 5, 5, 6, 6, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12], [2, 3, 5, 6, 7, 7, 7, 7, 7, 8, 9, 9, 9, 10, 10, 11, 11], [1, 3, 3, 4, 4, 6, 6, 6, 7, 8, 8, 8, 8, 9, 9, 10, 11]]",,,,,,,
53,0,,SYSTEM,CARD_EXCHANGE,"['', '', [2, 3], 2, [12], [10, 11]]",,"[[2, 5, 5, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11], [4, 4, 5, 5, 6, 6, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12], [5, 6, 7, 7, 7, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11], [1, 2, 3, 3, 3, 4, 4, 6, 6, 6, 7, 8, 8, 8, 8, 9, 9]]",,,,,,,
54,0,,SYSTEM,NEW_MATCH,,,,,,,"{'Random0': 'souschef', 'Random1': 'waiter', 'Random2': 'dishwasher', 'DQL_ATK': 'chef'}",,"{'Random0': 61, 'Random1': 76, 'Random2': 69, 'DQL_ATK': 112}",
54,1,,Random1,DISCARD,C11;Q2;J0,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q1;J1', 'C11;Q1;J2', 'C11;Q2;J0', 'C11;Q2;J1', 'C11;Q2;J2', 'C11;Q3;J0', 'C11;Q3;J1', 'C11;Q3;J2', 'C11;Q4;J0', 'C11;Q4;J1', 'C11;Q4;J2']",,,,
54,1,,Random2,DISCARD,C7;Q3;J0,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C7;Q3;J0', 'C7;Q4;J0', 'C7;Q5;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
54,1,,DQL_ATK,DISCARD,C6;Q3;J0,0.0,[1. 2. 3. 3. 3. 4. 4. 7. 8. 8. 8. 8. 9. 9. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q3;J0', 'C6;Q3;J0', 'pass']",,,,
54,1,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,1,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,1,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,2,,DQL_ATK,DISCARD,C3;Q3;J0,0.0,[1. 2. 4. 4. 7. 8. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C3;Q3;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,2,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,2,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,2,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,3,,DQL_ATK,DISCARD,C8;Q4;J0,0.0,[1. 2. 4. 4. 7. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,3,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,3,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,3,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,4,,DQL_ATK,DISCARD,C1;Q1;J0,0.0,[2. 4. 4. 7. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,4,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,4,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,4,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,5,,DQL_ATK,DISCARD,C4;Q2;J0,0.0,[2. 7. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,5,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,5,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,5,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,6,,DQL_ATK,DISCARD,C2;Q1;J0,0.0,[7. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,6,,Random0,DISCARD,pass,0.0,[ 2.  5.  5.  7.  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,6,,Random1,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  6.  9. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,6,,Random2,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
54,7,,DQL_ATK,DISCARD,C9;Q2;J0,0.0,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
54,7,,Random0,DISCARD,C8;Q2;J0,0.0,[ 2.  5.  5.  7.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
