Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
53,10,,DQL_attack,DISCARD,pass,0.0,[5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,10,,Random0,DISCARD,C8;Q2;J0,0.0,[ 4. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q2;J0', 'pass']",,,,
53,10,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,10,,DQL_,DISCARD,pass,0.0,[ 7.  8. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,11,,Random0,DISCARD,C10;Q2;J0,0.0,[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
53,11,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,11,,DQL_,DISCARD,pass,0.0,[ 7.  8. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,11,,DQL_attack,DISCARD,pass,0.0,[5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,12,,Random0,DISCARD,C4;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
53,12,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,12,,DQL_,DISCARD,pass,0.0,[ 7.  8. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,12,,DQL_attack,DISCARD,pass,0.0,[5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,Random0,DECLARE_PIZZA,,,,,,,,,,
53,13,,Random1,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
53,13,,DQL_,DISCARD,C8;Q1;J0,0.0,[ 7. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'pass']",,,,
53,13,,DQL_attack,DISCARD,C5;Q1;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'pass']",,,,
53,13,,DQL_,DISCARD,pass,0.0,[ 7. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,13,,DQL_attack,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,DQL_attack,DECLARE_PIZZA,,,,,,,,,,
53,14,,DQL_attack,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
53,14,,DQL_,DISCARD,C7;Q1;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
53,14,,DQL_,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
53,,,DQL_,DECLARE_PIZZA,,,,,,,,,,
53,14,,SYSTEM,END_MATCH,,,,,,,"{'Random0': 'souschef', 'Random1': 'dishwasher', 'DQL_': 'waiter', 'DQL_attack': 'chef'}","{'Random0': 3, 'Random1': 2, 'DQL_attack': 1, 'DQL_': 0}","{'Random0': 117, 'Random1': 93, 'DQL_': 188, 'DQL_attack': 202}",
53,0,,SYSTEM,DEAL_CARDS,,,"[[2, 3, 4, 4, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11], [4, 4, 5, 6, 6, 7, 7, 7, 8, 8, 10, 10, 10, 10, 11, 11, 12], [1, 3, 5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 9, 10, 10, 10, 11], [2, 3, 5, 5, 5, 6, 6, 7, 7, 9, 9, 9, 10, 11, 11, 11, 12]]",,,,,,,
53,0,,SYSTEM,CARD_EXCHANGE,"['', '', [1, 3], 2, [12], [11, 11]]",,"[[1, 2, 3, 3, 4, 4, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11], [2, 4, 4, 5, 6, 6, 7, 7, 7, 8, 8, 10, 10, 10, 10, 11, 11], [5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11], [3, 5, 5, 5, 6, 6, 7, 7, 9, 9, 9, 10, 11, 11, 11, 12, 12]]",,,,,,,
54,0,,SYSTEM,NEW_MATCH,,,,,,,"{'Random0': 'chef', 'Random1': 'souschef', 'DQL_': 'dishwasher', 'DQL_attack': 'waiter'}",,"{'Random0': 57, 'Random1': 62, 'DQL_': 105, 'DQL_attack': 94}",
54,1,,Random1,DISCARD,C11;Q1;J0,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0']",,,,
54,1,,DQL_,DISCARD,C9;Q5;J0,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C9;Q5;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
54,1,,DQL_attack,DISCARD,pass,0.0,[ 3.  5.  5.  5.  6.  6.  7.  7.  9.  9.  9. 10. 11. 11. 11. 12. 12.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,1,,Random0,DISCARD,pass,0.0,[ 1.  2.  3.  3.  4.  4.  7.  8.  8.  8.  8.  9. 10. 10. 11. 11. 11.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,1,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 9. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,DQL_,DECLARE_PIZZA,,,,,,,,,,
54,2,,DQL_,DISCARD,C11;Q2;J0,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
54,2,,DQL_attack,DISCARD,C5;Q3;J1,0.0,[ 3.  6.  6.  7.  7.  9.  9.  9. 10. 11. 11. 11. 12.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q2;J0', 'C5;Q2;J1', 'C5;Q2;J2', 'C5;Q3;J0', 'C5;Q3;J1', 'C5;Q3;J2', 'C6;Q2;J0', 'C6;Q2;J1', 'C6;Q2;J2', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q2;J2', 'C9;Q2;J0', 'C9;Q2;J1', 'C9;Q2;J2', 'C9;Q3;J0', 'C9;Q3;J1', 'C9;Q3;J2', 'pass']",,,,
54,2,,Random0,DISCARD,pass,0.0,[ 1.  2.  3.  3.  4.  4.  7.  8.  8.  8.  8.  9. 10. 10. 11. 11. 11.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,2,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,2,,DQL_,DISCARD,pass,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5.  5. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,,,DQL_attack,DECLARE_PIZZA,,,,,,,,,,
54,3,,DQL_attack,DISCARD,C9;Q1;J1,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 9. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C3;Q1;J1', 'C6;Q1;J0', 'C6;Q1;J1', 'C6;Q2;J0', 'C6;Q2;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C9;Q2;J0', 'C9;Q2;J1', 'C9;Q3;J0', 'C9;Q3;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C11;Q1;J0', 'C11;Q1;J1', 'C11;Q2;J0', 'C11;Q2;J1', 'C11;Q3;J0', 'C11;Q3;J1', 'C0;Q0;J1', 'pass']",,,,
54,3,,Random0,DISCARD,C8;Q4;J0,0.0,[ 1.  2.  3.  3.  4.  4.  7.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.],[ 9. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'C4;Q2;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'pass']",,,,
54,3,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,3,,DQL_,DISCARD,pass,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,3,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random0,DECLARE_PIZZA,,,,,,,,,,
54,4,,Random0,DISCARD,C1;Q1;J0,0.0,[ 2.  3.  3.  4.  4.  7.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
54,4,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,4,,DQL_,DISCARD,pass,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,4,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random0,DECLARE_PIZZA,,,,,,,,,,
54,5,,Random0,DISCARD,C2;Q1;J0,0.0,[ 3.  3.  4.  4.  7.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
54,5,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,5,,DQL_,DISCARD,pass,0.0,[ 5.  6.  6.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,5,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random0,DECLARE_PIZZA,,,,,,,,,,
54,6,,Random0,DISCARD,C9;Q1;J0,0.0,[ 3.  3.  4.  4.  7. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
54,6,,Random1,DISCARD,C7;Q1;J0,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'pass']",,,,
54,6,,DQL_,DISCARD,C6;Q2;J0,0.0,[ 5.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'pass']",,,,
54,6,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,6,,Random0,DISCARD,C3;Q2;J0,0.0,[ 4.  4.  7. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'C4;Q2;J0', 'pass']",,,,
54,6,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,6,,DQL_,DISCARD,pass,0.0,[ 5.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random0,DECLARE_PIZZA,,,,,,,,,,
54,7,,Random0,DISCARD,C11;Q2;J0,0.0,[ 4.  4.  7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C4;Q2;J0', 'C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
54,7,,Random1,DISCARD,C10;Q3;J0,0.0,[ 2.  4.  4.  5.  6.  6.  7.  7.  8.  8. 10. 11.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q2;J0', 'C6;Q2;J0', 'C7;Q2;J0', 'C8;Q2;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'pass']",,,,
54,7,,DQL_,DISCARD,pass,0.0,[ 5.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,7,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,7,,Random0,DISCARD,pass,0.0,[ 4.  4.  7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
54,,,Random1,DECLARE_PIZZA,,,,,,,,,,
54,8,,Random1,DISCARD,C6;Q2;J0,0.0,[ 2.  4.  4.  5.  7.  7.  8.  8. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
54,8,,DQL_,DISCARD,pass,0.0,[ 5.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,8,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,8,,Random0,DISCARD,C4;Q2;J0,0.0,[ 7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'pass']",,,,
54,8,,Random1,DISCARD,pass,0.0,[ 2.  4.  4.  5.  7.  7.  8.  8. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random0,DECLARE_PIZZA,,,,,,,,,,
54,9,,Random0,DISCARD,C7;Q1;J0,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
54,9,,Random1,DISCARD,C4;Q2;J0,0.0,[ 2.  5.  7.  7.  8.  8. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'pass']",,,,
54,9,,DQL_,DISCARD,pass,0.0,[ 5.  7.  8.  8. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,9,,DQL_attack,DISCARD,pass,0.0,[ 3.  6.  6.  7.  7.  9.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,9,,Random0,DISCARD,pass,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
54,,,Random1,DECLARE_PIZZA,,,,,,,,,,
54,10,,Random1,DISCARD,C10;Q1;J0,0.0,[ 2.  5.  7.  7.  8.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C2;Q1;J0', 'C5;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
